EntityID	NER	RAG	UAL
https://refidao.com/urn:organization:LaHuertitademam	La Huertita de mam; Transmitimos cmo civilizaciones ancestrales cuidaban su salud fsica y emocional 	type: Organization; La Huertita de mam; Transmitimos cmo civilizaciones ancestrales cuidaban su salud fsica y emocional ; description: Transmitimos cmo civilizaciones ancestrales cuidaban su salud fsica y emocional 	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Leaf	Leaf; LeafCelo is developing lenrefugee, a guarantor-backed DeFi lending platform for refugees.	type: Organization; Leaf; LeafCelo is developing lenrefugee, a guarantor-backed DeFi lending platform for refugees.; description: LeafCelo is developing lenrefugee, a guarantor-backed DeFi lending platform for refugees.; areaserved: DigitalInfrastructure	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:LiberaDrones	Libera Drones; dApp	type: Organization; Libera Drones; dApp; description: dApp; areaserved: Oracle; employee: Commons Stack,Trusted seed; founder: Token; funder: ReFi Tulum,ReFi Latam,ReFi Mexico,ReFi Mxico City	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Likvidi	Likvidi; We help project developers, carbon financiers and traders to move to carbon markets 3.0 with our Marketplace platform without any upfront investments.   	type: Organization; Likvidi; We help project developers, carbon financiers and traders to move to carbon markets 3.0 with our Marketplace platform without any upfront investments.   ; description: We help project developers, carbon financiers and traders to move to carbon markets 3.0 with our Marketplace platform without any upfront investments.   ; employee: Ransu Salovaara; founder: Ransu Salovaara	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Limachain	Limachain; dApp"	type: Organization; Limachain; dApp"; description: dApp"; founder: Solving this by building a platform that takes farm data and builds digital farm IDs that can be ported to any platform that serves farmers on different fronts like aggregation, lending, Regenerative practices etcetera.; funder: Georgia Makunga	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:LitterToken	Litter Token; We pay people to pick up + throw out litter 	type: Organization; Litter Token; We pay people to pick up + throw out litter ; description: We pay people to pick up + throw out litter ; areaserved: Industry; employee: Isiah Cruz	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Loam	Loam	type: Organization; Loam; employee: Birju Shah	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Lobby3DAO	Lobby3DAO; Lobby3 is a new Web3 community designed to give the people a stronger voice in Washington, DC  so we can build a more prosperous economic future together.	type: Organization; Lobby3DAO; Lobby3 is a new Web3 community designed to give the people a stronger voice in Washington, DC  so we can build a more prosperous economic future together.; description: Lobby3 is a new Web3 community designed to give the people a stronger voice in Washington, DC  so we can build a more prosperous economic future together.; areaserved: PoliticsActivism	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:LunCo	LunCo; A free and opensource tool that allow engineers to exchange designs, models, documentation in one place and integrate all the simulations with one tool, like utilizing Sun position for thermal models.	type: Organization; LunCo; A free and opensource tool that allow engineers to exchange designs, models, documentation in one place and integrate all the simulations with one tool, like utilizing Sun position for thermal models.; description: A free and opensource tool that allow engineers to exchange designs, models, documentation in one place and integrate all the simulations with one tool, like utilizing Sun position for thermal models.; employee: Rod Mamin; founder: Rod Mamin	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:LunarPunk_Labs	LunarPunk_Labs; We facilitate methodology codification and eco-credit development to proletariats who can then provide alpha investors (e.g. hedge funds seeking returns) a means to speculate on long tail opportunities. We do this by integrating dMRV with active inferencing and measure free energy as an indicator, This funnels wealth upstream to small holder environmental stewards practising regenerative methodologies. All parties win.  By codifying these methodologies in a gLocal way we dont need to take a portion of the tokens, instead we can charge royalties for re-instantiation of a global credit class and charge consulting fees to modify for local context. All parties win. 	type: Organization; LunarPunk_Labs; We facilitate methodology codification and eco-credit development to proletariats who can then provide alpha investors (e.g. hedge funds seeking returns) a means to speculate on long tail opportunities. We do this by integrating dMRV with active inferencing and measure free energy as an indicator, This funnels wealth upstream to small holder environmental stewards practising regenerative methodologies. All parties win.  By codifying these methodologies in a gLocal way we dont need to take a portion of the tokens, instead we can charge royalties for re-instantiation of a global credit class and charge consulting fees to modify for local context. All parties win. ; description: We facilitate methodology codification and eco-credit development to proletariats who can then provide alpha investors (e.g. hedge funds seeking returns) a means to speculate on long tail opportunities. We do this by integrating dMRV with active inferencing and measure free energy as an indicator, This funnels wealth upstream to small holder environmental stewards practising regenerative methodologies. All parties win.  By codifying these methodologies in a gLocal way we dont need to take a portion of the tokens, instead we can charge royalties for re-instantiation of a global credit class and charge consulting fees to modify for local context. All parties win. ; employee: Josh Fairhead; founder: Josh Fairhead	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:M13	M13	type: Organization; M13; additionaltype:  Investment Firm	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MERICULUM	MERICULUM; We are building an app to connect the environmental investors to the plastic recycling process and collections projects.	type: Organization; MERICULUM; We are building an app to connect the environmental investors to the plastic recycling process and collections projects.; description: We are building an app to connect the environmental investors to the plastic recycling process and collections projects.; employee: Thanh Nguyen; founder: Thanh Nguyen	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MFET	MFET; MFET develops blockchain-based scalable projects to measure and reduce carbon footprint. 	type: Organization; MFET; MFET develops blockchain-based scalable projects to measure and reduce carbon footprint. ; description: MFET develops blockchain-based scalable projects to measure and reduce carbon footprint. 	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MOEDA	MOEDA; The first Brazilian digital account created for social impact All investments can change lives, but how many of them impact the right people?	type: Organization; MOEDA; The first Brazilian digital account created for social impact All investments can change lives, but how many of them impact the right people?; description: The first Brazilian digital account created for social impact All investments can change lives, but how many of them impact the right people?; areaserved: Social	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MOSS	MOSS; MOSS aims to promote the preservation of the environment through a market solution, which includes democratization and development of the carbon credit market through MCO2 tokens. 	type: Organization; MOSS; MOSS aims to promote the preservation of the environment through a market solution, which includes democratization and development of the carbon credit market through MCO2 tokens. ; description: MOSS aims to promote the preservation of the environment through a market solution, which includes democratization and development of the carbon credit market through MCO2 tokens. ; areaserved: Carbon; employee: Luis Adaime; founder: Luis Adaime; funder: Moss.earth Series A,Moss.earth Seed	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MRVCollective	MRV Collective	type: Organization; MRV Collective	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MRVResearchFoundation	MRV Research Foundation; Token	type: Organization; MRV Research Foundation; Token; description: Token; areaserved: The Lexicon - Ecological Benefits Activator; employee: Biodiversity,Forestry,Food Forests,Agriculture,MRV; founder: NFT; funder: TBD	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MagicVentures	Magic Ventures; Investing in Web3  Climate	type: Organization; Magic Ventures; Investing in Web3  Climate; description: Investing in Web3  Climate; areaserved: FundraisingInvestment; additionaltype:  Investment Firm; employee: Simar Mangat; twitter: https://twitter.com/magicventures11	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MakerDAO	Maker DAO; The worlds first unbiased currency Dai is a stable, decentralized currency that does not discriminate. Any individual or business can realize the advantages of digital money.	type: Organization; Maker DAO; The worlds first unbiased currency Dai is a stable, decentralized currency that does not discriminate. Any individual or business can realize the advantages of digital money.; description: The worlds first unbiased currency Dai is a stable, decentralized currency that does not discriminate. Any individual or business can realize the advantages of digital money.; areaserved: FundraisingInvestment	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MangroveDAO	Mangrove DAO; Mangrove DAO is community focused on restoration of degraded mangrove mangroves habitats. Mangrove DAO started in 2017 as TREE coin project that crowdfunded $1mln to plant 1 mln mangrove trees in Thor Heyerdahl Park in Myanmar.	type: Organization; Mangrove DAO; Mangrove DAO is community focused on restoration of degraded mangrove mangroves habitats. Mangrove DAO started in 2017 as TREE coin project that crowdfunded $1mln to plant 1 mln mangrove trees in Thor Heyerdahl Park in Myanmar.; description: Mangrove DAO is community focused on restoration of degraded mangrove mangroves habitats. Mangrove DAO started in 2017 as TREE coin project that crowdfunded $1mln to plant 1 mln mangrove trees in Thor Heyerdahl Park in Myanmar.; areaserved: Nature	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MarinaChain	MarinaChain; MarinaChain is a blockchain ecosystem providing green solutions to the shipping industry. These include data storage and automated reporting services targeted at addressing environmental issues.	type: Organization; MarinaChain; MarinaChain is a blockchain ecosystem providing green solutions to the shipping industry. These include data storage and automated reporting services targeted at addressing environmental issues.; description: MarinaChain is a blockchain ecosystem providing green solutions to the shipping industry. These include data storage and automated reporting services targeted at addressing environmental issues.; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Meltek	Meltek; At Meltek, we are using blockchain technology to help our communities lower their carbon emissions. We pay customers to reduce their energy usage when the demand for electricity exceeds supply. Power companies would rather pay you to use less energy than fire up polluting and expensive peaker plants. Sign up for our free program and start earning!	type: Organization; Meltek; At Meltek, we are using blockchain technology to help our communities lower their carbon emissions. We pay customers to reduce their energy usage when the demand for electricity exceeds supply. Power companies would rather pay you to use less energy than fire up polluting and expensive peaker plants. Sign up for our free program and start earning!; description: At Meltek, we are using blockchain technology to help our communities lower their carbon emissions. We pay customers to reduce their energy usage when the demand for electricity exceeds supply. Power companies would rather pay you to use less energy than fire up polluting and expensive peaker plants. Sign up for our free program and start earning!; areaserved: Energy	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MentholProtocol	Menthol Protocol; dApp	type: Organization; Menthol Protocol; dApp; description: dApp; employee: ReFi UK; founder: ReFi UK,ReFi London; funder: 14 OG ReFi Pioneers  ,Toucan Protocol with Raphal Haupt  Green Pill 30	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MercyCorpsVentures	Mercy Corps Ventures;  Supporting visionary entrepreneurs to deliver impact at scale.	type: Organization; Mercy Corps Ventures;  Supporting visionary entrepreneurs to deliver impact at scale.; description:  Supporting visionary entrepreneurs to deliver impact at scale.; additionaltype:  Investment Firm; employee: Tim Rann; twitter: https://twitter.com/MCSocialVenture/photo	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MeridianDLT	Meridian DLT; Token"	type: Organization; Meridian DLT; Token"; description: Token"; founder: ReFi France,ReFi Paris	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MetAmazonia	MetAmazonia; We are using IoT and blockchain to create a digital twin of the largest private reserve for sustainable development, "AMAZON RIO I"" ever created in the Amazon Rainforest history."	type: Organization; MetAmazonia; We are using IoT and blockchain to create a digital twin of the largest private reserve for sustainable development, "AMAZON RIO I"" ever created in the Amazon Rainforest history."; description: We are using IoT and blockchain to create a digital twin of the largest private reserve for sustainable development, "AMAZON RIO I"" ever created in the Amazon Rainforest history."	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MetaCarbon	Meta Carbon; Our platform enables individuals and corporations to reduce their carbon footprint and protect endangered species and habitats, while providing transparent proof of impact for every dollar deployed. 	type: Organization; Meta Carbon; Our platform enables individuals and corporations to reduce their carbon footprint and protect endangered species and habitats, while providing transparent proof of impact for every dollar deployed. ; description: Our platform enables individuals and corporations to reduce their carbon footprint and protect endangered species and habitats, while providing transparent proof of impact for every dollar deployed. ; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MetaGym	MetaGym	type: Organization; MetaGym; areaserved: Health	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MetaTreesNFT	MetaTrees NFT; MetaTrees NFT is a regenerative agriculture NFT project that is planting 25000 trees and sequestering carbon to restore a real farm in NSW	type: Organization; MetaTrees NFT; MetaTrees NFT is a regenerative agriculture NFT project that is planting 25000 trees and sequestering carbon to restore a real farm in NSW; description: MetaTrees NFT is a regenerative agriculture NFT project that is planting 25000 trees and sequestering carbon to restore a real farm in NSW; areaserved: Nature	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Metacrisisxyz	Metacrisis.xyz; Using Web3 coordination tools to address the metacrisis...	type: Organization; Metacrisis.xyz; Using Web3 coordination tools to address the metacrisis...; description: Using Web3 coordination tools to address the metacrisis...; areaserved: Innovation; additionaltype: Working group; employee: ReFi Costa Rica,ReFi Latam; founder: Kevin Owocki,Stephen Reid	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MetalinkEVI	Meta.link/EVI; With the help of our database, journalists can on one hand find reliable, citable sources in the shortest possible time and use them in their work. Experts and specialists are on the other hand offered a simple way of making their knowledge available to a broader public in a quick, comprehensive and smooth manner. Our goal is to make scientific voices part of and heard in public discourse.	type: Organization; Meta.link/EVI; With the help of our database, journalists can on one hand find reliable, citable sources in the shortest possible time and use them in their work. Experts and specialists are on the other hand offered a simple way of making their knowledge available to a broader public in a quick, comprehensive and smooth manner. Our goal is to make scientific voices part of and heard in public discourse.; description: With the help of our database, journalists can on one hand find reliable, citable sources in the shortest possible time and use them in their work. Experts and specialists are on the other hand offered a simple way of making their knowledge available to a broader public in a quick, comprehensive and smooth manner. Our goal is to make scientific voices part of and heard in public discourse.; employee: Michael Seidel; founder: Michael Seidel	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Metaplex	Metaplex; directly integrate the ability to designate a % of secondary sales to go to nonprofit initiatives or carbon offset projects when listing an NFT.	type: Organization; Metaplex; directly integrate the ability to designate a % of secondary sales to go to nonprofit initiatives or carbon offset projects when listing an NFT.; description: directly integrate the ability to designate a % of secondary sales to go to nonprofit initiatives or carbon offset projects when listing an NFT.; areaserved: DigitalInfrastructure	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Metopia	Metopia; We are creating a more equitable system in the form of Web3 Reputations. Where off-chain and on-chain credentials play a part in community management, whether it be through customised, incentive creation through voting power or through the use of non-financial contribution in the form of non-transferable Metobadges (SoulBound Tokens)	type: Organization; Metopia; We are creating a more equitable system in the form of Web3 Reputations. Where off-chain and on-chain credentials play a part in community management, whether it be through customised, incentive creation through voting power or through the use of non-financial contribution in the form of non-transferable Metobadges (SoulBound Tokens); description: We are creating a more equitable system in the form of Web3 Reputations. Where off-chain and on-chain credentials play a part in community management, whether it be through customised, incentive creation through voting power or through the use of non-financial contribution in the form of non-transferable Metobadges (SoulBound Tokens); employee: Stephen Lim; founder: Stephen Lim	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MiamiCommunityRadio	Miami Community Radio; We are an online radio platform & DAO built to support Miamis creative talent through innovative infrastructural equity	type: Organization; Miami Community Radio; We are an online radio platform & DAO built to support Miamis creative talent through innovative infrastructural equity; description: We are an online radio platform & DAO built to support Miamis creative talent through innovative infrastructural equity	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MinervaWallet	Minerva Wallet; Minerva Wallet is a user friendly app for sovereign identities, data and money. Minerva is like your physical wallet and it simplifies everything around your identities and moneys, while you always stay in control over your assets.	type: Organization; Minerva Wallet; Minerva Wallet is a user friendly app for sovereign identities, data and money. Minerva is like your physical wallet and it simplifies everything around your identities and moneys, while you always stay in control over your assets.; description: Minerva Wallet is a user friendly app for sovereign identities, data and money. Minerva is like your physical wallet and it simplifies everything around your identities and moneys, while you always stay in control over your assets.; areaserved: DigitalInfrastructure	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MintGreen	MintGreen; Canadian cleantech company specializing in heat recovery from Bitcoin mining. We use clean energy to mine crypto and heat communities sustainably	type: Organization; MintGreen; Canadian cleantech company specializing in heat recovery from Bitcoin mining. We use clean energy to mine crypto and heat communities sustainably; description: Canadian cleantech company specializing in heat recovery from Bitcoin mining. We use clean energy to mine crypto and heat communities sustainably; areaserved: DigitalInfrastructure	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Mintera	Mintera; Mintera is a net positive financial ecosystem built on blockchain.	type: Organization; Mintera; Mintera is a net positive financial ecosystem built on blockchain.; description: Mintera is a net positive financial ecosystem built on blockchain.; employee: Pierre MARI	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MiraDAO	Mira DAO; A positive sum DeFi protocol for funding the #ReFi and #DeSci ecosystem on Polygon | Launching Fall 22 	type: Organization; Mira DAO; A positive sum DeFi protocol for funding the #ReFi and #DeSci ecosystem on Polygon | Launching Fall 22 ; description: A positive sum DeFi protocol for funding the #ReFi and #DeSci ecosystem on Polygon | Launching Fall 22 ; areaserved: FundraisingInvestment; employee: Devin Lamoureux	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MoMDHO	MoM DHO; We're building the infrastructure to support the formation of these project-place-bioregion DAO networks, as well as the capacity for resource pooling, multi-capital flows, pattern generation, and dMRV.	type: Organization; MoM DHO; We're building the infrastructure to support the formation of these project-place-bioregion DAO networks, as well as the capacity for resource pooling, multi-capital flows, pattern generation, and dMRV.; description: We're building the infrastructure to support the formation of these project-place-bioregion DAO networks, as well as the capacity for resource pooling, multi-capital flows, pattern generation, and dMRV.; employee: Tobias Fechner; founder: Tobias Fechner	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Moola	Moola; Democratizing access to credit and yield. Moola is working on algorithmic money markets on Celo.	type: Organization; Moola; Democratizing access to credit and yield. Moola is working on algorithmic money markets on Celo.; description: Democratizing access to credit and yield. Moola is working on algorithmic money markets on Celo.; areaserved: DigitalInfrastructure	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MoonJellyio	Moon Jelly.io; Marketplace and Liquidity for Decentralized Ocean Veriication	type: Organization; Moon Jelly.io; Marketplace and Liquidity for Decentralized Ocean Veriication; description: Marketplace and Liquidity for Decentralized Ocean Veriication; areaserved: Nature; employee: Hans Henrik Heming; founder: Hans Henrik Heming	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MovementDAO	Movement DAO; DAO launch platform & tooling for impact-focused projects & communities	type: Organization; Movement DAO; DAO launch platform & tooling for impact-focused projects & communities; description: DAO launch platform & tooling for impact-focused projects & communities; areaserved: Social	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MugglePay	MugglePay; MugglePay provides a payment SDK for merchants to accept cryptocurrencies. Mugglepay makes crypto payment easy and thousands of merchants are onboarded with MugglePay SDK. For the Celo Camp 2020, we will integrate with cUSD/CELO for payments on Celo blockchain.	type: Organization; MugglePay; MugglePay provides a payment SDK for merchants to accept cryptocurrencies. Mugglepay makes crypto payment easy and thousands of merchants are onboarded with MugglePay SDK. For the Celo Camp 2020, we will integrate with cUSD/CELO for payments on Celo blockchain.; description: MugglePay provides a payment SDK for merchants to accept cryptocurrencies. Mugglepay makes crypto payment easy and thousands of merchants are onboarded with MugglePay SDK. For the Celo Camp 2020, we will integrate with cUSD/CELO for payments on Celo blockchain.; areaserved: DigitalInfrastructure	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MundoNFT	Mundo NFT; Social Community aiming to become one international DAO of trust and confidence	type: Organization; Mundo NFT; Social Community aiming to become one international DAO of trust and confidence; description: Social Community aiming to become one international DAO of trust and confidence; areaserved: Social; additionaltype:  DAO; employee: Maxi Prz,Tomas Nuez,Martn Lacruz Sandoval,Martin Comas; founder: Tomas Nuez; twitter: https://twitter.com/TomardoMc	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Mybff	Mybff; Started by 100+ leaders across industries, BFF is an open-access community with a mission to help women and non-binary people get educated, connected, and empowered in web3. We aim to create one of the largest decentralized brands on the Internet.	type: Organization; Mybff; Started by 100+ leaders across industries, BFF is an open-access community with a mission to help women and non-binary people get educated, connected, and empowered in web3. We aim to create one of the largest decentralized brands on the Internet.; description: Started by 100+ leaders across industries, BFF is an open-access community with a mission to help women and non-binary people get educated, connected, and empowered in web3. We aim to create one of the largest decentralized brands on the Internet.; areaserved: Education	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:MycelialEarth	Mycelial Earth; A community-based initiative harnesses the power of blockchain, decentralization, and the Mushroom Kingdom to restore our ecology.	type: Organization; Mycelial Earth; A community-based initiative harnesses the power of blockchain, decentralization, and the Mushroom Kingdom to restore our ecology.; description: A community-based initiative harnesses the power of blockchain, decentralization, and the Mushroom Kingdom to restore our ecology.	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Mycorr	Mycorr; Monetize, verify and tokenize  permanent CDR	type: Organization; Mycorr; Monetize, verify and tokenize  permanent CDR; description: Monetize, verify and tokenize  permanent CDR; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NEARFoundation	NEAR Foundation	type: Organization; NEAR Foundation	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NEARReFI	NEAR ReFI; Building positive impact at scale, supporting projects & founders in the NEAR ecosystem	type: Organization; NEAR ReFI; Building positive impact at scale, supporting projects & founders in the NEAR ecosystem; description: Building positive impact at scale, supporting projects & founders in the NEAR ecosystem; areaserved: FundraisingInvestment; additionaltype: Association,Community,Guild,Working group, DAO	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NFTreeHaus	NFTree Haus; NFTreeHaus is a competition DAO where creator communities fight climate change with the power of crypto. Dedicated to meaningful, people-first climate action, NFTree is committed to leveraging frontline technologies to connect people to action.	type: Organization; NFTree Haus; NFTreeHaus is a competition DAO where creator communities fight climate change with the power of crypto. Dedicated to meaningful, people-first climate action, NFTree is committed to leveraging frontline technologies to connect people to action.; description: NFTreeHaus is a competition DAO where creator communities fight climate change with the power of crypto. Dedicated to meaningful, people-first climate action, NFTree is committed to leveraging frontline technologies to connect people to action.; areaserved: Nature	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NFTuy	NFT uy; Community of web 3 builders from Uruguay 	type: Organization; NFT uy; Community of web 3 builders from Uruguay ; description: Community of web 3 builders from Uruguay ; areaserved: Social; additionaltype: Community; employee: Maxi Prz,Martn Lacruz Sandoval,Milena Saroba,Martin Comas; founder: Maxi Prz	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NRGCoin	NRGCoin; A charitable NFT art auction hosted by the Open Earth Foundation which raised funds for marine conservation.	type: Organization; NRGCoin; A charitable NFT art auction hosted by the Open Earth Foundation which raised funds for marine conservation.; description: A charitable NFT art auction hosted by the Open Earth Foundation which raised funds for marine conservation.; areaserved: Energy	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NanocurrencyXNO	Nano currency XNO; Token	type: Organization; Nano currency XNO; Token; description: Token; employee: WEF Crypto Sustainability Coalition; founder: Community,Currency,Payments	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NaturalCapitalDAO	Natural Capital DAO; Natural Capital DAO is developing a blockchain marketplace for biodiversity and natural capital credits	type: Organization; Natural Capital DAO; Natural Capital DAO is developing a blockchain marketplace for biodiversity and natural capital credits; description: Natural Capital DAO is developing a blockchain marketplace for biodiversity and natural capital credits; areaserved: Nature	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Nemus	Nemus; Nemus is a collectible NFT experience designed to conserve & protect the Amazon Rainforest.	type: Organization; Nemus; Nemus is a collectible NFT experience designed to conserve & protect the Amazon Rainforest.; description: Nemus is a collectible NFT experience designed to conserve & protect the Amazon Rainforest.; areaserved: Nature	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NetworkStateFund	Network State Fund	type: Organization; Network State Fund; employee: Balaji	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NeutralProtocol	Neutral Protocol; Token	type: Organization; Neutral Protocol; Token; description: Token; employee: Other; founder: Oracle	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NewAtlantis	New Atlantis; Ocean regen DAO focused on aligning value creation with improvements in the health of the oceans	type: Organization; New Atlantis; Ocean regen DAO focused on aligning value creation with improvements in the health of the oceans; description: Ocean regen DAO focused on aligning value creation with improvements in the health of the oceans; areaserved: Nature; employee: Regen Network,Ruuts; founder: Courtney Nichols,Gordon Gould,Tom Lynch,JJ Ramberg; funder: New Atlantis DAO	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NextGenvillage	Next Genvillage; Our mission is to bring together some of the brightest minds and creators to build the Next Generation Village in Switzerland   a home for pioneers that sparks our collective imagination of how life in a sustainable, progressive and culturally thriving society of the future could look like. 	type: Organization; Next Genvillage; Our mission is to bring together some of the brightest minds and creators to build the Next Generation Village in Switzerland   a home for pioneers that sparks our collective imagination of how life in a sustainable, progressive and culturally thriving society of the future could look like. ; description: Our mission is to bring together some of the brightest minds and creators to build the Next Generation Village in Switzerland   a home for pioneers that sparks our collective imagination of how life in a sustainable, progressive and culturally thriving society of the future could look like. ; areaserved: Innovation	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NjombeInnovationAcademy	Njombe Innovation Academy; Create an environment where local youth gain the tools and mindset to transform the challenges that surround them into social enterprises. We are replicating a cost-effective and "freesponsible"" community approach that has already proven to be successful in neighboring countries. "	type: Organization; Njombe Innovation Academy; Create an environment where local youth gain the tools and mindset to transform the challenges that surround them into social enterprises. We are replicating a cost-effective and "freesponsible"" community approach that has already proven to be successful in neighboring countries. "; description: Create an environment where local youth gain the tools and mindset to transform the challenges that surround them into social enterprises. We are replicating a cost-effective and "freesponsible"" community approach that has already proven to be successful in neighboring countries. "; employee: Unai G,Mettodo,NIA; founder: Mettodo,Unai G	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
